               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 163,            0.040212,            0.016503,            0.021262,             0.43158,              0.4401,             0.48644,             0.31707,            0.036737,            0.010704,            0.033562,            0.001981,            0.001981,            0.001981
                 164,            0.038862,            0.013325,            0.025181,             0.43158,              0.4401,             0.48644,             0.31707,            0.036737,            0.010704,            0.033562,           0.0019315,           0.0019315,           0.0019315
                 165,            0.043466,            0.014504,            0.026666,             0.43158,              0.4401,             0.48644,             0.31707,            0.036737,            0.010704,            0.033562,            0.001882,            0.001882,            0.001882
                 166,            0.039972,            0.014703,             0.02629,             0.43158,              0.4401,             0.48644,             0.31707,            0.036737,            0.010704,            0.033562,           0.0018325,           0.0018325,           0.0018325
                 167,            0.038387,            0.012836,            0.019152,             0.37262,             0.51396,             0.49924,             0.32726,            0.035352,            0.010772,            0.032524,            0.001783,            0.001783,            0.001783
                 168,            0.049232,            0.019822,            0.025713,             0.37262,             0.51396,             0.49924,             0.32726,            0.035352,            0.010772,            0.032524,           0.0017335,           0.0017335,           0.0017335
                 169,            0.042214,            0.014646,            0.037051,             0.37262,             0.51396,             0.49924,             0.32726,            0.035352,            0.010772,            0.032524,            0.001684,            0.001684,            0.001684
                 170,            0.047787,            0.016056,            0.030515,             0.37262,             0.51396,             0.49924,             0.32726,            0.035352,            0.010772,            0.032524,           0.0016345,           0.0016345,           0.0016345
                 171,            0.041208,            0.014772,            0.022713,             0.42965,              0.4487,             0.51882,             0.36966,            0.035035,            0.010808,            0.032234,            0.001585,            0.001585,            0.001585
                 172,            0.043543,              0.0151,            0.025498,             0.42965,              0.4487,             0.51882,             0.36966,            0.035035,            0.010808,            0.032234,           0.0015355,           0.0015355,           0.0015355
                 173,            0.037422,            0.017569,            0.023735,             0.42965,              0.4487,             0.51882,             0.36966,            0.035035,            0.010808,            0.032234,            0.001486,            0.001486,            0.001486
                 174,            0.031623,             0.01363,            0.019683,             0.42965,              0.4487,             0.51882,             0.36966,            0.035035,            0.010808,            0.032234,           0.0014365,           0.0014365,           0.0014365
                 175,            0.039694,            0.024281,            0.020831,             0.40029,             0.46299,             0.50646,              0.3463,            0.035129,            0.010795,            0.032455,            0.001387,            0.001387,            0.001387
                 176,            0.035001,            0.018306,             0.02319,             0.40029,             0.46299,             0.50646,              0.3463,            0.035129,            0.010795,            0.032455,           0.0013375,           0.0013375,           0.0013375
                 177,            0.041168,            0.010948,            0.026882,             0.40029,             0.46299,             0.50646,              0.3463,            0.035129,            0.010795,            0.032455,            0.001288,            0.001288,            0.001288
                 178,            0.044462,            0.010885,            0.030527,             0.40029,             0.46299,             0.50646,              0.3463,            0.035129,            0.010795,            0.032455,           0.0012385,           0.0012385,           0.0012385
                 179,             0.04111,            0.016673,            0.023013,             0.47915,             0.39808,             0.51067,             0.34467,            0.035263,            0.010786,            0.032967,            0.001189,            0.001189,            0.001189
                 180,            0.039852,            0.019095,            0.023199,             0.47915,             0.39808,             0.51067,             0.34467,            0.035263,            0.010786,            0.032967,           0.0011395,           0.0011395,           0.0011395
                 181,            0.033506,            0.019042,            0.018863,             0.47915,             0.39808,             0.51067,             0.34467,            0.035263,            0.010786,            0.032967,             0.00109,             0.00109,             0.00109
                 182,            0.043381,            0.011149,             0.02331,             0.47915,             0.39808,             0.51067,             0.34467,            0.035263,            0.010786,            0.032967,           0.0010405,           0.0010405,           0.0010405
                 183,            0.040675,            0.012805,            0.031973,               0.477,             0.39526,             0.52065,             0.36224,            0.033488,            0.010784,            0.034172,            0.000991,            0.000991,            0.000991
                 184,            0.034837,            0.021996,            0.022126,               0.477,             0.39526,             0.52065,             0.36224,            0.033488,            0.010784,            0.034172,           0.0009415,           0.0009415,           0.0009415
                 185,            0.034403,            0.021152,            0.021608,               0.477,             0.39526,             0.52065,             0.36224,            0.033488,            0.010784,            0.034172,            0.000892,            0.000892,            0.000892
                 186,            0.037775,              0.0147,             0.02777,               0.477,             0.39526,             0.52065,             0.36224,            0.033488,            0.010784,            0.034172,           0.0008425,           0.0008425,           0.0008425
                 187,            0.036319,            0.017879,             0.02236,             0.38907,             0.46166,             0.53084,             0.37556,            0.033145,            0.010772,             0.03553,            0.000793,            0.000793,            0.000793
                 188,            0.036075,            0.015944,             0.02224,             0.38907,             0.46166,             0.53084,             0.37556,            0.033145,            0.010772,             0.03553,           0.0007435,           0.0007435,           0.0007435
                 189,            0.038138,            0.020833,            0.026404,             0.38907,             0.46166,             0.53084,             0.37556,            0.033145,            0.010772,             0.03553,            0.000694,            0.000694,            0.000694
                 190,            0.038516,            0.017433,            0.026175,             0.38907,             0.46166,             0.53084,             0.37556,            0.033145,            0.010772,             0.03553,           0.0006445,           0.0006445,           0.0006445
                 191,            0.035248,            0.015821,            0.026354,             0.37007,             0.46299,             0.54171,             0.37107,            0.033327,            0.010771,            0.037094,            0.000595,            0.000595,            0.000595
                 192,            0.037533,            0.013571,            0.024441,             0.37007,             0.46299,             0.54171,             0.37107,            0.033327,            0.010771,            0.037094,           0.0005455,           0.0005455,           0.0005455
                 193,            0.037296,            0.017595,            0.022869,             0.37007,             0.46299,             0.54171,             0.37107,            0.033327,            0.010771,            0.037094,            0.000496,            0.000496,            0.000496
                 194,            0.037671,            0.020564,            0.021826,             0.37007,             0.46299,             0.54171,             0.37107,            0.033327,            0.010771,            0.037094,           0.0004465,           0.0004465,           0.0004465
                 195,            0.040391,            0.014772,            0.027041,             0.39399,             0.53815,              0.5543,             0.37822,            0.033309,            0.010725,             0.03756,            0.000397,            0.000397,            0.000397
                 196,            0.036364,            0.015331,            0.027081,             0.39399,             0.53815,              0.5543,             0.37822,            0.033309,            0.010725,             0.03756,           0.0003475,           0.0003475,           0.0003475
                 197,            0.035913,            0.012884,            0.025156,             0.39399,             0.53815,              0.5543,             0.37822,            0.033309,            0.010725,             0.03756,            0.000298,            0.000298,            0.000298
                 198,            0.033093,            0.013554,            0.026034,             0.39399,             0.53815,              0.5543,             0.37822,            0.033309,            0.010725,             0.03756,           0.0002485,           0.0002485,           0.0002485
                 199,            0.030599,            0.016366,            0.019436,             0.42083,             0.60812,             0.56079,             0.37531,            0.033066,            0.010736,            0.038574,            0.000199,            0.000199,            0.000199
