               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  75,            0.061414,            0.018445,            0.029633,             0.54709,             0.29978,             0.44379,             0.26006,            0.043729,            0.012334,            0.036034,            0.029716,           0.0047156,           0.0047156
                  76,            0.059925,            0.020111,            0.029162,             0.54709,             0.29978,             0.44379,             0.26006,            0.043729,            0.012334,            0.036034,            0.028741,           0.0047409,           0.0047409
                  77,            0.057148,            0.015825,            0.024646,             0.34036,             0.46905,             0.37717,             0.12736,            0.045404,            0.012739,            0.034935,            0.027765,           0.0047651,           0.0047651
                  78,            0.056247,            0.027757,             0.02978,             0.34036,             0.46905,             0.37717,             0.12736,            0.045404,            0.012739,            0.034935,            0.026788,           0.0047884,           0.0047884
                  79,             0.06332,            0.016087,            0.030174,             0.34036,             0.46905,             0.37717,             0.12736,            0.045404,            0.012739,            0.034935,            0.025811,           0.0048107,           0.0048107
                  80,            0.058077,            0.026111,            0.025112,             0.30335,             0.51905,              0.4286,             0.19885,            0.044997,            0.012415,            0.032406,            0.024832,            0.004832,            0.004832
                  81,            0.056555,            0.024079,            0.020919,             0.30335,             0.51905,              0.4286,             0.19885,            0.044997,            0.012415,            0.032406,            0.023852,           0.0048523,           0.0048523
                  82,            0.061737,            0.022305,            0.028012,             0.30335,             0.51905,              0.4286,             0.19885,            0.044997,            0.012415,            0.032406,            0.022872,           0.0048716,           0.0048716
                  83,            0.058483,            0.021539,             0.03016,             0.52718,             0.29054,             0.47512,             0.25804,            0.041051,            0.012014,            0.032379,             0.02189,           0.0048899,           0.0048899
                  84,            0.059198,            0.023183,             0.02511,             0.52718,             0.29054,             0.47512,             0.25804,            0.041051,            0.012014,            0.032379,            0.020907,           0.0049073,           0.0049073
                  85,            0.060193,            0.021292,            0.023863,             0.52718,             0.29054,             0.47512,             0.25804,            0.041051,            0.012014,            0.032379,            0.019924,           0.0049236,           0.0049236
                  86,            0.047538,            0.019922,            0.023703,             0.52718,             0.29054,             0.47512,             0.25804,            0.041051,            0.012014,            0.032379,            0.018939,            0.004939,            0.004939
                  87,            0.054626,            0.018141,             0.03077,             0.36997,             0.52738,             0.53427,             0.31925,             0.03804,            0.011862,            0.031353,            0.017953,           0.0049533,           0.0049533
                  88,            0.048252,            0.022753,            0.023764,             0.36997,             0.52738,             0.53427,             0.31925,             0.03804,            0.011862,            0.031353,            0.016967,           0.0049667,           0.0049667
                  89,            0.049981,            0.016126,            0.028436,             0.36997,             0.52738,             0.53427,             0.31925,             0.03804,            0.011862,            0.031353,            0.015979,           0.0049791,           0.0049791
