               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 154,            0.042737,            0.014942,            0.022908,             0.56944,             0.55155,             0.55473,              0.3125,            0.034089,            0.009449,            0.035324,           0.0024265,           0.0024265,           0.0024265
                 155,            0.044925,            0.013312,             0.02071,             0.72092,             0.54238,             0.67984,             0.36702,            0.031847,           0.0094287,            0.032791,            0.002377,            0.002377,            0.002377
                 156,            0.042024,            0.013988,            0.020733,             0.72092,             0.54238,             0.67984,             0.36702,            0.031847,           0.0094287,            0.032791,           0.0023275,           0.0023275,           0.0023275
                 157,            0.041687,            0.018876,            0.019816,             0.72092,             0.54238,             0.67984,             0.36702,            0.031847,           0.0094287,            0.032791,            0.002278,            0.002278,            0.002278
                 158,             0.03766,            0.014628,              0.0186,             0.72092,             0.54238,             0.67984,             0.36702,            0.031847,           0.0094287,            0.032791,           0.0022285,           0.0022285,           0.0022285
                 159,            0.045018,            0.016464,            0.024088,             0.58883,             0.65839,             0.68164,             0.44218,            0.029251,           0.0092409,            0.031738,            0.002179,            0.002179,            0.002179
                 160,            0.038473,            0.016351,            0.027796,             0.58883,             0.65839,             0.68164,             0.44218,            0.029251,           0.0092409,            0.031738,           0.0021295,           0.0021295,           0.0021295
                 161,            0.039751,            0.016397,             0.01846,             0.58883,             0.65839,             0.68164,             0.44218,            0.029251,           0.0092409,            0.031738,             0.00208,             0.00208,             0.00208
                 162,            0.039384,            0.016344,            0.019205,             0.58883,             0.65839,             0.68164,             0.44218,            0.029251,           0.0092409,            0.031738,           0.0020305,           0.0020305,           0.0020305
                 163,            0.039265,            0.013893,             0.01469,             0.66415,             0.67029,             0.71092,             0.41998,            0.029967,           0.0090878,            0.030365,            0.001981,            0.001981,            0.001981
                 164,            0.038727,             0.01175,             0.01819,             0.66415,             0.67029,             0.71092,             0.41998,            0.029967,           0.0090878,            0.030365,           0.0019315,           0.0019315,           0.0019315
                 165,            0.041229,            0.012585,            0.020088,             0.66415,             0.67029,             0.71092,             0.41998,            0.029967,           0.0090878,            0.030365,            0.001882,            0.001882,            0.001882
                 166,            0.042411,            0.012482,            0.018187,             0.66415,             0.67029,             0.71092,             0.41998,            0.029967,           0.0090878,            0.030365,           0.0018325,           0.0018325,           0.0018325
                 167,            0.034504,            0.012085,            0.016242,             0.66988,             0.66478,             0.70264,             0.40714,            0.028393,           0.0089531,            0.029175,            0.001783,            0.001783,            0.001783
                 168,            0.043016,            0.017985,            0.019115,             0.66988,             0.66478,             0.70264,             0.40714,            0.028393,           0.0089531,            0.029175,           0.0017335,           0.0017335,           0.0017335
                 169,            0.045603,            0.012671,             0.02903,             0.66988,             0.66478,             0.70264,             0.40714,            0.028393,           0.0089531,            0.029175,            0.001684,            0.001684,            0.001684
                 170,            0.040207,            0.015189,            0.026672,             0.66988,             0.66478,             0.70264,             0.40714,            0.028393,           0.0089531,            0.029175,           0.0016345,           0.0016345,           0.0016345
                 171,            0.040719,            0.012488,            0.015843,              0.7664,             0.65188,             0.71403,             0.42143,            0.027605,           0.0088594,            0.028175,            0.001585,            0.001585,            0.001585
                 172,            0.039189,            0.013801,            0.018113,              0.7664,             0.65188,             0.71403,             0.42143,            0.027605,           0.0088594,            0.028175,           0.0015355,           0.0015355,           0.0015355
                 173,             0.03675,            0.015397,            0.016071,              0.7664,             0.65188,             0.71403,             0.42143,            0.027605,           0.0088594,            0.028175,            0.001486,            0.001486,            0.001486
                 174,            0.032001,            0.011509,            0.013101,              0.7664,             0.65188,             0.71403,             0.42143,            0.027605,           0.0088594,            0.028175,           0.0014365,           0.0014365,           0.0014365
                 175,            0.038316,            0.021927,               0.016,             0.70741,             0.64908,             0.71891,              0.4403,             0.02638,            0.008862,            0.027802,            0.001387,            0.001387,            0.001387
                 176,            0.034097,            0.016186,            0.016935,             0.70741,             0.64908,             0.71891,              0.4403,             0.02638,            0.008862,            0.027802,           0.0013375,           0.0013375,           0.0013375
                 177,            0.038231,            0.010153,            0.021188,             0.70741,             0.64908,             0.71891,              0.4403,             0.02638,            0.008862,            0.027802,            0.001288,            0.001288,            0.001288
                 178,            0.038139,            0.010003,            0.024729,             0.70741,             0.64908,             0.71891,              0.4403,             0.02638,            0.008862,            0.027802,           0.0012385,           0.0012385,           0.0012385
                 179,            0.037536,             0.01549,            0.018457,             0.69228,             0.67172,             0.73028,             0.47269,            0.026214,           0.0087285,            0.027573,            0.001189,            0.001189,            0.001189
                 180,            0.039305,            0.016799,            0.018157,             0.69228,             0.67172,             0.73028,             0.47269,            0.026214,           0.0087285,            0.027573,           0.0011395,           0.0011395,           0.0011395
                 181,            0.033354,            0.016227,            0.013468,             0.69228,             0.67172,             0.73028,             0.47269,            0.026214,           0.0087285,            0.027573,             0.00109,             0.00109,             0.00109
                 182,            0.046049,           0.0089196,             0.01589,             0.69228,             0.67172,             0.73028,             0.47269,            0.026214,           0.0087285,            0.027573,           0.0010405,           0.0010405,           0.0010405
                 183,            0.036925,            0.011651,             0.02321,             0.78285,             0.66724,             0.76668,             0.52478,            0.026042,           0.0086668,            0.027451,            0.000991,            0.000991,            0.000991
                 184,            0.034912,            0.018855,            0.015955,             0.78285,             0.66724,             0.76668,             0.52478,            0.026042,           0.0086668,            0.027451,           0.0009415,           0.0009415,           0.0009415
                 185,            0.033449,            0.018582,            0.016516,             0.78285,             0.66724,             0.76668,             0.52478,            0.026042,           0.0086668,            0.027451,            0.000892,            0.000892,            0.000892
                 186,            0.035134,            0.013313,            0.020741,             0.78285,             0.66724,             0.76668,             0.52478,            0.026042,           0.0086668,            0.027451,           0.0008425,           0.0008425,           0.0008425
                 187,             0.03662,            0.015946,            0.017247,             0.78346,             0.66826,             0.78226,             0.54991,            0.025321,           0.0086536,            0.027611,            0.000793,            0.000793,            0.000793
                 188,            0.035596,            0.014218,            0.017046,             0.78346,             0.66826,             0.78226,             0.54991,            0.025321,           0.0086536,            0.027611,           0.0007435,           0.0007435,           0.0007435
                 189,            0.036309,            0.018047,            0.022857,             0.78346,             0.66826,             0.78226,             0.54991,            0.025321,           0.0086536,            0.027611,            0.000694,            0.000694,            0.000694
                 190,            0.032346,            0.015067,            0.019474,             0.78346,             0.66826,             0.78226,             0.54991,            0.025321,           0.0086536,            0.027611,           0.0006445,           0.0006445,           0.0006445
                 191,            0.036299,            0.013608,            0.019751,             0.70947,             0.68698,             0.76441,             0.51203,            0.025762,           0.0086424,            0.027756,            0.000595,            0.000595,            0.000595
                 192,            0.037789,            0.012034,            0.019164,             0.70947,             0.68698,             0.76441,             0.51203,            0.025762,           0.0086424,            0.027756,           0.0005455,           0.0005455,           0.0005455
                 193,            0.034001,            0.015876,            0.016393,             0.70947,             0.68698,             0.76441,             0.51203,            0.025762,           0.0086424,            0.027756,            0.000496,            0.000496,            0.000496
                 194,            0.033394,            0.018963,            0.015827,             0.70947,             0.68698,             0.76441,             0.51203,            0.025762,           0.0086424,            0.027756,           0.0004465,           0.0004465,           0.0004465
                 195,            0.038073,            0.012573,            0.022648,             0.74628,             0.68329,             0.77485,             0.51626,             0.02537,           0.0086205,            0.027908,            0.000397,            0.000397,            0.000397
                 196,            0.033235,            0.013098,            0.018881,             0.74628,             0.68329,             0.77485,             0.51626,             0.02537,           0.0086205,            0.027908,           0.0003475,           0.0003475,           0.0003475
                 197,            0.028915,            0.011754,            0.018149,             0.74628,             0.68329,             0.77485,             0.51626,             0.02537,           0.0086205,            0.027908,            0.000298,            0.000298,            0.000298
                 198,            0.035547,            0.011756,            0.019144,             0.74628,             0.68329,             0.77485,             0.51626,             0.02537,           0.0086205,            0.027908,           0.0002485,           0.0002485,           0.0002485
                 199,            0.030831,            0.014062,            0.014453,             0.76292,             0.68616,             0.78052,              0.5422,              0.0249,           0.0086088,            0.028671,            0.000199,            0.000199,            0.000199
